Date,StartDateTime,EndDateTime,Sensor,Translate01,Translate02,Message,SensorType,Activity
2013-03-02,2013-03-02 20:25:13,2013-03-02 20:26:15,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Evening_Meds
2013-03-02,2013-03-02 20:26:16,2013-03-02 20:27:10,LS013,Ignore,Ignore,6,Control4-LightSensor,Other_Activity
2013-03-02,2013-03-02 20:27:26,2013-03-02 20:44:51,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-02,2013-03-02 20:44:53,2013-03-02 20:44:53,LS015,Ignore,Ignore,16,Control4-LightSensor,Other_Activity
2013-03-02,2013-03-02 20:44:53,2013-03-02 20:48:13,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-02,2013-03-02 20:48:20,2013-03-02 20:51:13,MA016,LivingRoom,LivingRoom,ON,Control4-MotionArea,Other_Activity
2013-03-02,2013-03-02 20:51:19,2013-03-02 20:53:32,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Groom
2013-03-02,2013-03-02 20:53:33,2013-03-02 20:53:49,LS006,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-02,2013-03-02 20:53:56,2013-03-02 20:58:09,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Read
2013-03-02,2013-03-02 20:58:22,2013-03-02 20:59:24,LS013,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-02,2013-03-02 20:59:25,2013-03-02 21:00:06,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-02,2013-03-02 21:00:06,2013-03-02 21:01:33,LS002,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-02,2013-03-02 21:01:35,2013-03-03 03:53:54,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
2013-03-09,2013-03-09 07:36:50,2013-03-09 07:37:28,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-09,2013-03-09 07:37:30,2013-03-09 07:44:11,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Personal_Hygiene
2013-03-09,2013-03-09 07:44:14,2013-03-09 07:44:44,LS006,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-09,2013-03-09 07:44:46,2013-03-09 07:58:43,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Breakfast
2013-03-09,2013-03-09 07:58:43,2013-03-09 07:59:10,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-09,2013-03-09 07:59:11,2013-03-09 08:18:53,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Eat_Breakfast
2013-03-09,2013-03-09 08:18:59,2013-03-09 08:19:06,LS016,Ignore,Ignore,18,Control4-LightSensor,Other_Activity
2013-03-09,2013-03-09 08:19:06,2013-03-09 08:19:40,M001,Kitchen,Kitchen,ON,Control4-Motion,Wash_Breakfast_Dishes
2013-03-09,2013-03-09 08:19:44,2013-03-09 08:20:33,LS013,Ignore,Ignore,13,Control4-LightSensor,Other_Activity
2013-03-09,2013-03-09 08:20:33,2013-03-09 08:21:37,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Morning_Meds
2013-03-09,2013-03-09 08:21:43,2013-03-09 08:21:56,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-09,2013-03-09 08:21:56,2013-03-09 08:46:52,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Phone
2013-03-09,2013-03-09 08:46:54,2013-03-09 08:57:29,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-09,2013-03-09 08:58:09,2013-03-09 08:59:26,LS012,Ignore,Ignore,31,Control4-LightSensor,Other_Activity
2013-03-09,2013-03-09 08:59:26,2013-03-09 09:06:46,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Phone
2013-03-09,2013-03-09 09:06:53,2013-03-09 09:06:58,LS004,Ignore,Ignore,18,Control4-LightSensor,Other_Activity
2013-03-09,2013-03-09 09:06:58,2013-03-09 09:10:10,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Personal_Hygiene
2013-03-09,2013-03-09 09:10:34,2013-03-09 09:12:54,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-09,2013-03-09 09:12:57,2013-03-09 09:12:59,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Relax
2013-03-09,2013-03-09 09:14:35,2013-03-09 09:18:00,T103,Ignore,BathroomTemp,23,Control4-Temperature,Other_Activity
2013-03-09,2013-03-09 09:18:01,2013-03-09 09:21:59,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Breakfast_Dishes
2013-03-09,2013-03-09 09:21:59,2013-03-09 09:22:26,LS002,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-09,2013-03-09 09:22:27,2013-03-09 09:35:53,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-09,2013-03-09 09:35:56,2013-03-09 09:42:41,LS016,Ignore,Ignore,36,Control4-LightSensor,Other_Activity
2013-03-09,2013-03-09 09:42:43,2013-03-09 10:16:57,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-09,2013-03-09 10:17:06,2013-03-09 10:17:06,LS004,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-09,2013-03-09 10:17:06,2013-03-09 10:17:59,M004,LivingRoom,Hall,ON,Control4-Motion,Leave_Home
2013-03-09,2013-03-09 10:19:33,2013-03-09 13:12:54,T106,Ignore,KitchenTemp,23,Control4-Temperature,Other_Activity
2013-03-09,2013-03-09 13:13:15,2013-03-09 13:13:56,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-09,2013-03-09 13:14:03,2013-03-09 13:14:08,LS013,Ignore,Ignore,46,Control4-LightSensor,Other_Activity
2013-03-09,2013-03-09 13:14:09,2013-03-09 13:15:23,M001,Kitchen,Kitchen,ON,Control4-Motion,Drink
2013-03-09,2013-03-09 13:15:23,2013-03-09 13:15:37,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-09,2013-03-09 13:15:38,2013-03-09 13:15:38,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Relax
2013-03-09,2013-03-09 13:15:39,2013-03-09 13:15:39,MA007,Bedroom,Bedroom,OFF,Control4-MotionArea,Other_Activity
2013-03-09,2013-03-09 13:15:40,2013-03-09 13:37:57,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Relax
2013-03-09,2013-03-09 13:37:59,2013-03-09 13:38:27,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-09,2013-03-09 13:38:27,2013-03-09 13:39:04,M001,Kitchen,Kitchen,ON,Control4-Motion,Drink
2013-03-09,2013-03-09 13:39:04,2013-03-09 13:39:30,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-09,2013-03-09 13:39:34,2013-03-09 13:42:56,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Work_At_Table
2013-03-09,2013-03-09 13:43:35,2013-03-09 13:45:12,LS003,Ignore,Ignore,15,Control4-LightSensor,Other_Activity
2013-03-09,2013-03-09 13:45:12,2013-03-09 13:46:59,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-09,2013-03-09 13:47:05,2013-03-09 13:47:05,LS003,Ignore,Ignore,14,Control4-LightSensor,Other_Activity
2013-03-09,2013-03-09 13:47:05,2013-03-09 13:47:26,M003,OutsideDoor,Entry,ON,Control4-Motion,Leave_Home
2013-03-09,2013-03-09 13:47:53,2013-03-09 16:39:04,T107,Ignore,LivingRoomTemp,26,Control4-Temperature,Other_Activity
2013-03-09,2013-03-09 16:41:15,2013-03-09 16:41:58,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-09,2013-03-09 16:42:28,2013-03-09 16:42:33,LS016,Ignore,Ignore,8,Control4-LightSensor,Other_Activity
2013-03-09,2013-03-09 16:42:38,2013-03-09 16:45:43,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Dinner
2013-03-09,2013-03-09 16:45:44,2013-03-09 16:46:02,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-09,2013-03-09 16:46:09,2013-03-09 16:54:45,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Dinner
2013-03-09,2013-03-09 16:54:46,2013-03-09 16:55:02,LS013,Ignore,Ignore,6,Control4-LightSensor,Other_Activity
2013-03-09,2013-03-09 16:55:04,2013-03-09 17:03:38,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Eat_Dinner
2013-03-09,2013-03-09 17:03:39,2013-03-09 17:03:52,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-09,2013-03-09 17:03:53,2013-03-09 17:10:23,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dinner_Dishes
2013-03-09,2013-03-09 17:10:25,2013-03-09 17:10:41,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Other_Activity
2013-03-09,2013-03-09 17:10:41,2013-03-09 17:33:09,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-09,2013-03-09 17:33:18,2013-03-09 17:33:27,LS016,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-09,2013-03-09 17:33:27,2013-03-09 17:37:34,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dinner_Dishes
2013-03-09,2013-03-09 17:37:34,2013-03-09 17:39:10,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-09,2013-03-09 17:39:10,2013-03-09 18:04:47,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Phone
2013-03-09,2013-03-09 18:04:48,2013-03-09 18:05:10,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-09,2013-03-09 18:05:10,2013-03-09 18:08:02,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dishes
2013-03-09,2013-03-09 18:08:03,2013-03-09 18:08:35,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-09,2013-03-09 18:08:39,2013-03-09 19:21:16,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-09,2013-03-09 19:21:17,2013-03-09 19:24:22,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-09,2013-03-09 19:25:45,2013-03-09 19:26:41,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Evening_Meds
2013-03-09,2013-03-09 19:26:42,2013-03-09 19:28:26,LS013,Ignore,Ignore,2,Control4-LightSensor,Other_Activity
2013-03-09,2013-03-09 19:28:28,2013-03-09 19:31:42,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dishes
2013-03-09,2013-03-09 19:31:43,2013-03-09 19:31:51,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-09,2013-03-09 19:31:56,2013-03-09 20:27:11,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-09,2013-03-09 20:27:27,2013-03-09 20:27:27,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-09,2013-03-09 20:27:29,2013-03-09 20:27:29,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-09,2013-03-09 20:27:29,2013-03-09 20:27:29,LS013,Ignore,Ignore,2,Control4-LightSensor,Other_Activity
2013-03-09,2013-03-09 20:27:29,2013-03-09 20:29:31,M001,Kitchen,Kitchen,ON,Control4-Motion,Drink
2013-03-09,2013-03-09 20:29:31,2013-03-09 20:29:50,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-09,2013-03-09 20:29:50,2013-03-09 21:17:06,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-09,2013-03-09 21:17:17,2013-03-09 21:17:36,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-09,2013-03-09 21:17:36,2013-03-09 21:22:51,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Groom
2013-03-09,2013-03-09 21:22:52,2013-03-09 21:23:22,LS006,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-09,2013-03-09 21:23:22,2013-03-09 21:36:36,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dishes
2013-03-09,2013-03-09 21:36:39,2013-03-09 21:37:12,LS002,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-09,2013-03-09 21:37:12,2013-03-09 21:44:16,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-09,2013-03-09 21:44:18,2013-03-09 21:44:21,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-09,2013-03-09 21:44:21,2013-03-10 05:56:19,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
2013-03-16,2013-03-16 06:39:21,2013-03-16 06:40:17,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-16,2013-03-16 06:40:22,2013-03-16 06:46:48,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Bed_Toilet_Transition
2013-03-16,2013-03-16 06:46:58,2013-03-16 06:48:29,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-16,2013-03-16 06:48:35,2013-03-16 08:18:34,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
2013-03-16,2013-03-16 08:18:34,2013-03-16 08:21:38,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-16,2013-03-16 08:21:38,2013-03-16 08:22:02,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Morning_Meds
2013-03-16,2013-03-16 08:22:05,2013-03-16 08:25:56,LS013,Ignore,Ignore,5,Control4-LightSensor,Other_Activity
2013-03-16,2013-03-16 08:25:57,2013-03-16 08:30:37,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Breakfast
2013-03-16,2013-03-16 08:30:37,2013-03-16 08:32:48,LS013,Ignore,Ignore,5,Control4-LightSensor,Other_Activity
2013-03-16,2013-03-16 08:32:48,2013-03-16 08:33:38,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Breakfast
2013-03-16,2013-03-16 08:33:39,2013-03-16 08:34:28,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-16,2013-03-16 08:34:28,2013-03-16 08:36:14,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Breakfast
2013-03-16,2013-03-16 08:36:15,2013-03-16 08:36:27,LS013,Ignore,Ignore,6,Control4-LightSensor,Other_Activity
2013-03-16,2013-03-16 08:36:30,2013-03-16 08:40:16,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-16,2013-03-16 08:40:21,2013-03-16 08:40:33,LS004,Ignore,Ignore,9,Control4-LightSensor,Other_Activity
2013-03-16,2013-03-16 08:40:34,2013-03-16 08:44:47,M001,Kitchen,Kitchen,ON,Control4-Motion,Cook_Breakfast
2013-03-16,2013-03-16 08:44:49,2013-03-16 08:45:11,LS013,Ignore,Ignore,6,Control4-LightSensor,Other_Activity
2013-03-16,2013-03-16 08:45:15,2013-03-16 09:01:29,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Eat_Breakfast
2013-03-16,2013-03-16 09:01:34,2013-03-16 09:01:42,LS016,Ignore,Ignore,7,Control4-LightSensor,Other_Activity
2013-03-16,2013-03-16 09:01:42,2013-03-16 09:04:54,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Breakfast_Dishes
2013-03-16,2013-03-16 09:04:57,2013-03-16 09:05:13,LS013,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-16,2013-03-16 09:05:13,2013-03-16 09:12:39,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-16,2013-03-16 09:12:46,2013-03-16 09:13:18,LS004,Ignore,Ignore,9,Control4-LightSensor,Other_Activity
2013-03-16,2013-03-16 09:13:18,2013-03-16 09:15:01,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-16,2013-03-16 09:15:05,2013-03-16 09:25:07,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-16,2013-03-16 09:25:27,2013-03-16 09:25:37,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Personal_Hygiene
2013-03-16,2013-03-16 09:25:45,2013-03-16 09:25:45,LS003,Ignore,Ignore,5,Control4-LightSensor,Other_Activity
2013-03-16,2013-03-16 09:25:45,2013-03-16 09:26:20,M003,OutsideDoor,Entry,ON,Control4-Motion,Leave_Home
2013-03-16,2013-03-16 09:32:26,2013-03-16 09:42:26,LS012,Ignore,Ignore,14,Control4-LightSensor,Other_Activity
2013-03-16,2013-03-16 09:42:59,2013-03-16 09:43:08,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-16,2013-03-16 09:43:08,2013-03-16 09:43:08,LS006,Ignore,Ignore,65,Control4-LightSensor,Other_Activity
2013-03-16,2013-03-16 09:43:09,2013-03-16 09:48:34,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Personal_Hygiene
2013-03-16,2013-03-16 09:48:39,2013-03-16 09:48:39,LS006,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-16,2013-03-16 09:48:45,2013-03-16 09:48:56,M003,OutsideDoor,Entry,ON,Control4-Motion,Leave_Home
2013-03-16,2013-03-16 09:50:09,2013-03-16 13:29:16,T103,Ignore,BathroomTemp,25,Control4-Temperature,Other_Activity
2013-03-16,2013-03-16 13:29:59,2013-03-16 13:30:29,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-16,2013-03-16 13:30:38,2013-03-16 13:33:59,LS004,Ignore,Ignore,20,Control4-LightSensor,Other_Activity
2013-03-16,2013-03-16 13:33:59,2013-03-16 13:34:57,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-16,2013-03-16 13:34:57,2013-03-16 13:35:39,LS013,Ignore,Ignore,40,Control4-LightSensor,Other_Activity
2013-03-16,2013-03-16 13:35:39,2013-03-16 14:07:14,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
