Date,StartDateTime,EndDateTime,Sensor,Translate01,Translate02,Message,SensorType,Activity
2013-03-08,2013-03-08 07:31:50,2013-03-08 08:23:05,LS014,Ignore,Ignore,1,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 08:24:26,2013-03-08 08:24:40,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-08,2013-03-08 08:24:45,2013-03-08 08:24:56,LS013,Ignore,Ignore,7,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 08:24:56,2013-03-08 08:26:30,MA016,LivingRoom,LivingRoom,ON,Control4-MotionArea,Phone
2013-03-08,2013-03-08 08:26:32,2013-03-08 08:27:08,LS004,Ignore,Ignore,6,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 08:27:08,2013-03-08 08:32:29,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-08,2013-03-08 08:32:31,2013-03-08 08:32:47,LS013,Ignore,Ignore,14,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 08:32:48,2013-03-08 08:38:18,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Personal_Hygiene
2013-03-08,2013-03-08 08:38:21,2013-03-08 08:40:22,LS003,Ignore,Ignore,18,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 08:40:22,2013-03-08 08:41:43,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-08,2013-03-08 08:41:45,2013-03-08 08:42:12,MA016,LivingRoom,LivingRoom,ON,Control4-MotionArea,Other_Activity
2013-03-08,2013-03-08 08:42:12,2013-03-08 08:42:31,M004,LivingRoom,Hall,ON,Control4-Motion,Leave_Home
2013-03-08,2013-03-08 08:47:50,2013-03-08 10:35:01,LS014,Ignore,Ignore,47,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 10:36:13,2013-03-08 10:38:06,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-08,2013-03-08 10:38:12,2013-03-08 10:38:19,LS013,Ignore,Ignore,24,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 10:38:19,2013-03-08 10:40:47,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dishes
2013-03-08,2013-03-08 10:40:47,2013-03-08 10:41:23,LS013,Ignore,Ignore,22,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 10:41:23,2013-03-08 10:49:10,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dishes
2013-03-08,2013-03-08 10:49:12,2013-03-08 10:52:31,LS013,Ignore,Ignore,18,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 10:52:31,2013-03-08 10:52:42,M004,LivingRoom,Hall,ON,Control4-Motion,Leave_Home
2013-03-08,2013-03-08 10:52:53,2013-03-08 12:38:07,LS001,Ignore,Ignore,11,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 12:38:19,2013-03-08 12:38:42,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-08,2013-03-08 12:38:59,2013-03-08 12:40:03,LS016,Ignore,Ignore,55,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 12:40:04,2013-03-08 12:43:25,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Phone
2013-03-08,2013-03-08 12:43:25,2013-03-08 12:45:14,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-08,2013-03-08 12:45:14,2013-03-08 12:46:25,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-08,2013-03-08 12:46:26,2013-03-08 12:51:12,LS013,Ignore,Ignore,51,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 12:51:12,2013-03-08 12:53:02,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-08,2013-03-08 12:53:02,2013-03-08 12:53:02,LS013,Ignore,Ignore,49,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 12:53:02,2013-03-08 12:53:02,M001,Kitchen,Kitchen,OFF,Control4-Motion,Drink
2013-03-08,2013-03-08 12:53:04,2013-03-08 12:53:13,MA013,DiningRoom,DiningRoom,OFF,Control4-MotionArea,Other_Activity
2013-03-08,2013-03-08 12:53:15,2013-03-08 13:00:00,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Personal_Hygiene
2013-03-08,2013-03-08 13:00:03,2013-03-08 13:00:15,LS004,Ignore,Ignore,5,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 13:00:15,2013-03-08 13:00:35,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dishes
2013-03-08,2013-03-08 13:00:35,2013-03-08 13:03:49,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-08,2013-03-08 13:03:49,2013-03-08 13:06:06,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dishes
2013-03-08,2013-03-08 13:06:08,2013-03-08 13:06:26,LS013,Ignore,Ignore,43,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 13:06:26,2013-03-08 13:16:17,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Relax
2013-03-08,2013-03-08 13:16:19,2013-03-08 13:17:39,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-08,2013-03-08 13:17:41,2013-03-08 13:44:52,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
2013-03-08,2013-03-08 13:44:55,2013-03-08 13:45:49,LS015,Ignore,Ignore,23,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 13:45:49,2013-03-08 13:45:50,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Phone
2013-03-08,2013-03-08 13:45:53,2013-03-08 13:47:48,LS002,Ignore,Ignore,37,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 13:47:48,2013-03-08 13:47:50,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Phone
2013-03-08,2013-03-08 13:48:08,2013-03-08 13:50:30,LS016,Ignore,Ignore,53,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 13:50:31,2013-03-08 13:52:39,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dishes
2013-03-08,2013-03-08 13:52:39,2013-03-08 13:52:54,LS002,Ignore,Ignore,9,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 13:52:54,2013-03-08 13:53:08,M004,LivingRoom,Hall,ON,Control4-Motion,Leave_Home
2013-03-08,2013-03-08 13:58:08,2013-03-08 15:20:08,LS016,Ignore,Ignore,52,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 15:21:41,2013-03-08 15:21:52,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-08,2013-03-08 15:21:54,2013-03-08 15:21:55,LS006,Ignore,Ignore,66,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 15:21:55,2013-03-08 15:27:26,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Personal_Hygiene
2013-03-08,2013-03-08 15:27:38,2013-03-08 15:27:38,LS003,Ignore,Ignore,5,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 15:27:38,2013-03-08 15:27:47,M003,OutsideDoor,Entry,ON,Control4-Motion,Leave_Home
2013-03-08,2013-03-08 15:28:07,2013-03-08 15:52:46,LS016,Ignore,Ignore,34,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 15:55:59,2013-03-08 15:58:07,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-08,2013-03-08 15:58:11,2013-03-08 16:00:01,MA016,LivingRoom,LivingRoom,ON,Control4-MotionArea,Phone
2013-03-08,2013-03-08 16:00:02,2013-03-08 16:00:04,LS014,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 16:00:04,2013-03-08 16:36:39,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-08,2013-03-08 16:37:03,2013-03-08 16:37:08,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-08,2013-03-08 16:37:08,2013-03-08 16:48:25,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Dinner
2013-03-08,2013-03-08 16:48:26,2013-03-08 16:49:08,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-08,2013-03-08 16:49:13,2013-03-08 17:22:00,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-08,2013-03-08 17:22:04,2013-03-08 17:22:12,MA016,LivingRoom,LivingRoom,ON,Control4-MotionArea,Other_Activity
2013-03-08,2013-03-08 17:22:13,2013-03-08 17:33:36,M001,Kitchen,Kitchen,ON,Control4-Motion,Cook_Dinner
2013-03-08,2013-03-08 17:33:36,2013-03-08 17:33:44,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-08,2013-03-08 17:33:50,2013-03-08 17:48:22,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Eat_Dinner
2013-03-08,2013-03-08 17:48:22,2013-03-08 17:59:35,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-08,2013-03-08 17:59:48,2013-03-08 17:59:50,LS013,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 17:59:50,2013-03-08 17:59:51,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dinner_Dishes
2013-03-08,2013-03-08 17:59:51,2013-03-08 17:59:54,MA013,DiningRoom,DiningRoom,OFF,Control4-MotionArea,Other_Activity
2013-03-08,2013-03-08 17:59:55,2013-03-08 17:59:55,MA011,Kitchen,Kitchen,OFF,Control4-MotionArea,Wash_Dinner_Dishes
2013-03-08,2013-03-08 17:59:55,2013-03-08 17:59:55,LS001,Ignore,Ignore,23,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 17:59:55,2013-03-08 17:59:55,M001,Kitchen,Kitchen,OFF,Control4-Motion,Wash_Dinner_Dishes
2013-03-08,2013-03-08 17:59:57,2013-03-08 17:59:57,LS001,Ignore,Ignore,22,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 17:59:57,2013-03-08 18:05:56,M001,Kitchen,Kitchen,ON,Control4-Motion,Wash_Dinner_Dishes
2013-03-08,2013-03-08 18:05:58,2013-03-08 18:06:12,LS013,Ignore,Ignore,2,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 18:06:15,2013-03-08 19:02:50,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-08,2013-03-08 19:03:00,2013-03-08 19:03:08,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-08,2013-03-08 19:03:08,2013-03-08 19:05:47,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-08,2013-03-08 19:05:51,2013-03-08 19:05:58,LS002,Ignore,Ignore,34,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 19:06:02,2013-03-08 19:07:41,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-08,2013-03-08 19:07:43,2013-03-08 19:07:57,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-08,2013-03-08 19:07:57,2013-03-08 19:11:17,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-08,2013-03-08 19:11:18,2013-03-08 19:11:39,M002,Kitchen,Kitchen,ON,Control4-Motion,Evening_Meds
2013-03-08,2013-03-08 19:11:40,2013-03-08 19:11:55,LS001,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 19:11:55,2013-03-08 19:15:36,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Personal_Hygiene
2013-03-08,2013-03-08 19:15:36,2013-03-08 19:17:05,LS006,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-08,2013-03-08 19:17:06,2013-03-09 07:36:39,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
2013-03-15,2013-03-15 01:47:53,2013-03-15 01:48:02,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-15,2013-03-15 01:48:05,2013-03-15 01:50:53,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Bed_Toilet_Transition
2013-03-15,2013-03-15 01:50:56,2013-03-15 01:52:14,LS006,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 01:52:14,2013-03-15 05:16:02,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
2013-03-15,2013-03-15 05:16:17,2013-03-15 05:16:29,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-15,2013-03-15 05:16:32,2013-03-15 05:20:49,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Bed_Toilet_Transition
2013-03-15,2013-03-15 05:20:59,2013-03-15 05:21:52,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-15,2013-03-15 05:21:56,2013-03-15 07:33:46,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
2013-03-15,2013-03-15 07:33:55,2013-03-15 07:40:39,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-15,2013-03-15 07:40:53,2013-03-15 07:41:17,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-15,2013-03-15 07:41:17,2013-03-15 07:47:58,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Personal_Hygiene
2013-03-15,2013-03-15 07:48:02,2013-03-15 07:48:06,LS004,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 07:48:13,2013-03-15 07:56:10,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-15,2013-03-15 07:56:15,2013-03-15 07:56:17,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-15,2013-03-15 07:56:19,2013-03-15 07:57:53,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-15,2013-03-15 07:57:58,2013-03-15 07:57:58,LS003,Ignore,Ignore,5,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 07:57:58,2013-03-15 07:58:26,M003,OutsideDoor,Entry,ON,Control4-Motion,Leave_Home
2013-03-15,2013-03-15 07:59:15,2013-03-15 09:09:14,LS013,Ignore,Ignore,2,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 09:12:35,2013-03-15 09:13:27,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-15,2013-03-15 09:13:31,2013-03-15 09:15:18,LS006,Ignore,Ignore,2,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 09:15:18,2013-03-15 09:18:31,M001,Kitchen,Kitchen,ON,Control4-Motion,Cook_Breakfast
2013-03-15,2013-03-15 09:18:37,2013-03-15 09:18:37,LS001,Ignore,Ignore,25,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 09:18:37,2013-03-15 09:19:12,M001,Kitchen,Kitchen,ON,Control4-Motion,Morning_Meds
2013-03-15,2013-03-15 09:19:13,2013-03-15 09:19:47,LS013,Ignore,Ignore,7,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 09:19:47,2013-03-15 09:27:57,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Eat_Breakfast
2013-03-15,2013-03-15 09:28:01,2013-03-15 09:28:09,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-15,2013-03-15 09:28:12,2013-03-15 09:48:22,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-15,2013-03-15 09:48:26,2013-03-15 09:49:05,LS016,Ignore,Ignore,9,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 09:49:05,2013-03-15 09:52:35,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Groom
2013-03-15,2013-03-15 09:52:37,2013-03-15 09:52:37,LS003,Ignore,Ignore,5,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 09:52:37,2013-03-15 09:53:04,M003,OutsideDoor,Entry,ON,Control4-Motion,Leave_Home
2013-03-15,2013-03-15 09:56:31,2013-03-15 10:58:29,LS014,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 11:00:06,2013-03-15 11:00:39,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-15,2013-03-15 11:00:41,2013-03-15 11:00:41,LS006,Ignore,Ignore,65,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 11:00:43,2013-03-15 11:04:48,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Personal_Hygiene
2013-03-15,2013-03-15 11:04:53,2013-03-15 11:04:53,LS004,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 11:04:53,2013-03-15 11:06:25,M004,LivingRoom,Hall,ON,Control4-Motion,Leave_Home
2013-03-15,2013-03-15 11:06:30,2013-03-15 12:54:37,LS014,Ignore,Ignore,1,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 12:54:57,2013-03-15 12:55:44,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-15,2013-03-15 12:55:50,2013-03-15 12:55:59,LS016,Ignore,Ignore,28,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 12:55:59,2013-03-15 12:57:29,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-15,2013-03-15 12:57:30,2013-03-15 12:57:45,LS013,Ignore,Ignore,26,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 12:57:45,2013-03-15 14:06:49,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-15,2013-03-15 14:06:49,2013-03-15 14:07:24,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-15,2013-03-15 14:07:27,2013-03-15 14:10:23,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dishes
2013-03-15,2013-03-15 14:10:25,2013-03-15 14:11:41,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-15,2013-03-15 14:11:41,2013-03-15 14:14:55,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-15,2013-03-15 14:15:00,2013-03-15 14:15:10,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-15,2013-03-15 14:15:11,2013-03-15 14:18:43,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-15,2013-03-15 14:18:54,2013-03-15 14:19:01,LS016,Ignore,Ignore,24,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 14:19:11,2013-03-15 14:19:47,M004,LivingRoom,Hall,ON,Control4-Motion,Leave_Home
2013-03-15,2013-03-15 14:25:05,2013-03-15 17:58:56,LS012,Ignore,Ignore,34,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 18:01:24,2013-03-15 18:02:21,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-15,2013-03-15 18:02:33,2013-03-15 18:06:53,LS012,Ignore,Ignore,7,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 18:06:57,2013-03-15 18:09:21,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-15,2013-03-15 18:09:25,2013-03-15 18:10:24,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-15,2013-03-15 18:10:24,2013-03-15 18:20:23,M001,Kitchen,Kitchen,ON,Control4-Motion,Cook_Dinner
2013-03-15,2013-03-15 18:20:23,2013-03-15 18:20:37,LS013,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 18:20:41,2013-03-15 18:37:06,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Eat_Dinner
2013-03-15,2013-03-15 18:37:07,2013-03-15 18:37:28,LS015,Ignore,Ignore,6,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 18:37:28,2013-03-15 18:38:38,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Evening_Meds
2013-03-15,2013-03-15 18:38:41,2013-03-15 18:38:54,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-15,2013-03-15 18:38:57,2013-03-15 18:48:18,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-15,2013-03-15 18:48:20,2013-03-15 18:48:41,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-15,2013-03-15 18:48:43,2013-03-15 18:49:48,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-15,2013-03-15 18:49:48,2013-03-15 18:50:05,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-15,2013-03-15 18:50:09,2013-03-15 19:19:22,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-15,2013-03-15 19:19:23,2013-03-15 19:19:47,LS007,Ignore,Ignore,6,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 19:19:48,2013-03-15 19:22:54,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dinner_Dishes
2013-03-15,2013-03-15 19:22:54,2013-03-15 19:22:54,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-15,2013-03-15 19:22:54,2013-03-15 19:22:54,MA011,Kitchen,Kitchen,OFF,Control4-MotionArea,Wash_Dinner_Dishes
2013-03-15,2013-03-15 19:22:56,2013-03-15 19:25:34,LS013,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 19:25:37,2013-03-15 19:32:25,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dishes
2013-03-15,2013-03-15 19:32:28,2013-03-15 19:34:00,LS013,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-15,2013-03-15 19:34:09,2013-03-15 19:35:08,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dishes
2013-03-15,2013-03-15 19:35:12,2013-03-15 19:35:46,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-15,2013-03-15 19:35:51,2013-03-15 19:46:42,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-15,2013-03-15 19:46:45,2013-03-15 19:50:23,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-15,2013-03-15 19:50:55,2013-03-15 19:54:26,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-15,2013-03-15 19:54:26,2013-03-15 19:59:51,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Groom
2013-03-15,2013-03-15 19:59:58,2013-03-15 20:00:26,M003,OutsideDoor,Entry,ON,Control4-Motion,Other_Activity
2013-03-15,2013-03-15 20:00:26,2013-03-15 20:02:55,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-15,2013-03-15 20:02:57,2013-03-16 06:38:31,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
2013-03-22,2013-03-22 03:40:16,2013-03-22 03:41:37,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-22,2013-03-22 03:41:37,2013-03-22 03:44:56,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Bed_Toilet_Transition
2013-03-22,2013-03-22 03:45:02,2013-03-22 03:46:49,LS004,Ignore,Ignore,2,Control4-LightSensor,Other_Activity
2013-03-22,2013-03-22 03:46:51,2013-03-22 04:48:31,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
2013-03-22,2013-03-22 04:48:37,2013-03-22 04:49:11,LS007,Ignore,Ignore,2,Control4-LightSensor,Other_Activity
2013-03-22,2013-03-22 04:49:11,2013-03-22 04:50:14,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-22,2013-03-22 04:50:14,2013-03-22 04:52:17,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-22,2013-03-22 04:52:18,2013-03-22 06:21:03,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
2013-03-22,2013-03-22 06:22:14,2013-03-22 06:23:12,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-22,2013-03-22 06:23:12,2013-03-22 06:29:22,M001,Kitchen,Kitchen,ON,Control4-Motion,Cook_Breakfast
2013-03-22,2013-03-22 06:29:23,2013-03-22 06:29:23,LS013,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-22,2013-03-22 06:29:23,2013-03-22 06:29:23,MA011,Kitchen,Kitchen,OFF,Control4-MotionArea,Cook_Breakfast
2013-03-22,2013-03-22 06:29:26,2013-03-22 06:29:37,MA013,DiningRoom,DiningRoom,OFF,Control4-MotionArea,Other_Activity
2013-03-22,2013-03-22 06:29:39,2013-03-22 06:35:21,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Personal_Hygiene
2013-03-22,2013-03-22 06:35:24,2013-03-22 06:35:56,LS004,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-22,2013-03-22 06:35:56,2013-03-22 06:40:37,M001,Kitchen,Kitchen,ON,Control4-Motion,Cook_Breakfast
2013-03-22,2013-03-22 06:40:38,2013-03-22 06:40:50,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-22,2013-03-22 06:40:51,2013-03-22 06:58:03,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Eat_Breakfast
