Date,StartDateTime,EndDateTime,Sensor,Translate01,Translate02,Message,SensorType,Activity
2013-03-06,2013-03-06 16:23:38,2013-03-06 16:24:09,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-06,2013-03-06 16:24:14,2013-03-06 16:41:24,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-06,2013-03-06 16:41:30,2013-03-06 16:42:31,MA016,LivingRoom,LivingRoom,ON,Control4-MotionArea,Other_Activity
2013-03-06,2013-03-06 16:42:38,2013-03-06 16:49:18,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Personal_Hygiene
2013-03-06,2013-03-06 16:49:18,2013-03-06 16:49:38,LS006,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-06,2013-03-06 16:49:38,2013-03-06 16:51:58,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-06,2013-03-06 16:51:59,2013-03-06 16:52:11,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-06,2013-03-06 16:52:11,2013-03-06 16:57:47,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-06,2013-03-06 16:57:54,2013-03-06 17:00:31,MA016,LivingRoom,LivingRoom,ON,Control4-MotionArea,Other_Activity
2013-03-06,2013-03-06 17:00:31,2013-03-06 17:04:16,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-06,2013-03-06 17:04:17,2013-03-06 17:04:27,LS013,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-06,2013-03-06 17:04:34,2013-03-06 17:55:20,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-06,2013-03-06 17:55:37,2013-03-06 17:55:41,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-06,2013-03-06 17:55:41,2013-03-06 18:02:15,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Dinner
2013-03-06,2013-03-06 18:02:15,2013-03-06 18:02:31,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-06,2013-03-06 18:02:31,2013-03-06 18:04:49,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-06,2013-03-06 18:04:49,2013-03-06 18:05:10,LS006,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-06,2013-03-06 18:05:11,2013-03-06 18:10:15,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Dinner
2013-03-06,2013-03-06 18:10:16,2013-03-06 18:10:25,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-06,2013-03-06 18:10:36,2013-03-06 18:27:05,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-06,2013-03-06 18:27:16,2013-03-06 18:27:20,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-06,2013-03-06 18:27:20,2013-03-06 18:27:54,M001,Kitchen,Kitchen,ON,Control4-Motion,Cook_Dinner
2013-03-06,2013-03-06 18:27:54,2013-03-06 18:28:02,LS013,Ignore,Ignore,5,Control4-LightSensor,Other_Activity
2013-03-06,2013-03-06 18:28:08,2013-03-06 18:51:34,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Eat_Dinner
2013-03-06,2013-03-06 18:51:38,2013-03-06 18:51:44,MA016,LivingRoom,LivingRoom,ON,Control4-MotionArea,Other_Activity
2013-03-06,2013-03-06 18:51:47,2013-03-06 18:51:47,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dinner_Dishes
2013-03-06,2013-03-06 18:51:47,2013-03-06 18:51:51,LS013,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-06,2013-03-06 18:51:51,2013-03-06 19:05:56,M001,Kitchen,Kitchen,OFF,Control4-Motion,Wash_Dinner_Dishes
2013-03-06,2013-03-06 19:05:57,2013-03-06 19:06:09,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-06,2013-03-06 19:06:10,2013-03-06 19:07:30,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Evening_Meds
2013-03-06,2013-03-06 19:07:31,2013-03-06 19:07:43,LS001,Ignore,Ignore,12,Control4-LightSensor,Other_Activity
2013-03-06,2013-03-06 19:07:47,2013-03-06 19:54:03,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-06,2013-03-06 19:54:15,2013-03-06 19:55:15,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-06,2013-03-06 19:55:16,2013-03-06 20:03:16,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Personal_Hygiene
2013-03-06,2013-03-06 20:03:21,2013-03-06 20:03:52,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-06,2013-03-06 20:03:52,2013-03-06 20:04:35,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-06,2013-03-06 20:04:35,2013-03-06 20:04:51,LS001,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-06,2013-03-06 20:04:57,2013-03-06 20:07:18,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-06,2013-03-06 20:07:20,2013-03-07 01:50:17,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
2013-03-13,2013-03-13 05:00:25,2013-03-13 05:01:02,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-13,2013-03-13 05:01:02,2013-03-13 05:03:37,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Bed_Toilet_Transition
2013-03-13,2013-03-13 05:03:43,2013-03-13 05:05:22,LS006,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 05:05:22,2013-03-13 07:07:22,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
2013-03-13,2013-03-13 07:07:24,2013-03-13 07:08:21,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-13,2013-03-13 07:08:21,2013-03-13 07:11:16,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-13,2013-03-13 07:11:18,2013-03-13 07:12:37,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-13,2013-03-13 07:12:37,2013-03-13 07:27:51,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Bathe
2013-03-13,2013-03-13 07:27:56,2013-03-13 07:28:02,LS004,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 07:28:06,2013-03-13 07:40:15,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-13,2013-03-13 07:40:18,2013-03-13 07:40:52,MA016,LivingRoom,LivingRoom,ON,Control4-MotionArea,Other_Activity
2013-03-13,2013-03-13 07:40:53,2013-03-13 07:43:38,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Groom
2013-03-13,2013-03-13 07:43:42,2013-03-13 07:43:52,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-13,2013-03-13 07:43:53,2013-03-13 07:46:02,M001,Kitchen,Kitchen,ON,Control4-Motion,Drink
2013-03-13,2013-03-13 07:46:03,2013-03-13 07:46:10,LS013,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 07:46:14,2013-03-13 07:58:30,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Phone
2013-03-13,2013-03-13 07:58:33,2013-03-13 07:58:40,MA016,LivingRoom,LivingRoom,ON,Control4-MotionArea,Other_Activity
2013-03-13,2013-03-13 07:58:40,2013-03-13 07:59:49,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Morning_Meds
2013-03-13,2013-03-13 07:59:50,2013-03-13 08:02:01,LS001,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 08:02:08,2013-03-13 08:02:41,M004,LivingRoom,Hall,ON,Control4-Motion,Leave_Home
2013-03-13,2013-03-13 08:04:58,2013-03-13 09:50:53,LS012,Ignore,Ignore,5,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 09:51:10,2013-03-13 09:51:27,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-13,2013-03-13 09:51:35,2013-03-13 09:51:39,LS013,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 09:51:39,2013-03-13 09:52:59,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-13,2013-03-13 09:53:01,2013-03-13 09:53:08,LS013,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 09:53:11,2013-03-13 09:55:14,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-13,2013-03-13 09:55:15,2013-03-13 09:55:15,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-13,2013-03-13 09:55:16,2013-03-13 09:55:16,MA007,Bedroom,Bedroom,OFF,Control4-MotionArea,Dress
2013-03-13,2013-03-13 09:55:17,2013-03-13 09:55:18,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-13,2013-03-13 09:55:38,2013-03-13 09:55:48,M004,LivingRoom,Hall,ON,Control4-Motion,Leave_Home
2013-03-13,2013-03-13 09:58:23,2013-03-13 11:04:57,LS006,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 11:05:56,2013-03-13 11:06:03,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-13,2013-03-13 11:06:06,2013-03-13 11:06:06,LS006,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 11:06:06,2013-03-13 11:09:43,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Personal_Hygiene
2013-03-13,2013-03-13 11:09:52,2013-03-13 11:09:52,LS003,Ignore,Ignore,5,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 11:09:53,2013-03-13 11:12:41,M003,OutsideDoor,Entry,ON,Control4-Motion,Leave_Home
2013-03-13,2013-03-13 11:13:02,2013-03-13 12:35:33,LS013,Ignore,Ignore,6,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 12:39:42,2013-03-13 12:39:46,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-13,2013-03-13 12:39:51,2013-03-13 12:39:51,LS006,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 12:39:51,2013-03-13 12:41:53,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-13,2013-03-13 12:41:59,2013-03-13 12:47:43,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-13,2013-03-13 12:47:51,2013-03-13 12:48:10,M004,LivingRoom,Hall,ON,Control4-Motion,Leave_Home
2013-03-13,2013-03-13 12:53:07,2013-03-13 13:03:07,LS016,Ignore,Ignore,10,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 13:03:11,2013-03-13 13:04:04,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-13,2013-03-13 13:04:09,2013-03-13 13:05:34,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-13,2013-03-13 13:05:34,2013-03-13 13:09:23,M002,Kitchen,Kitchen,ON,Control4-Motion,Wash_Dishes
2013-03-13,2013-03-13 13:09:23,2013-03-13 13:09:44,LS013,Ignore,Ignore,8,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 13:09:56,2013-03-13 13:52:36,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Phone
2013-03-13,2013-03-13 13:52:40,2013-03-13 13:55:04,LS015,Ignore,Ignore,7,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 13:55:04,2013-03-13 13:56:57,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-13,2013-03-13 13:57:05,2013-03-13 13:57:05,LS003,Ignore,Ignore,5,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 13:57:05,2013-03-13 13:57:28,M003,OutsideDoor,Entry,ON,Control4-Motion,Leave_Home
2013-03-13,2013-03-13 14:04:17,2013-03-13 15:59:19,T103,Ignore,BathroomTemp,23,Control4-Temperature,Other_Activity
2013-03-13,2013-03-13 15:59:46,2013-03-13 16:00:24,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-13,2013-03-13 16:00:44,2013-03-13 16:04:55,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-13,2013-03-13 16:04:57,2013-03-13 16:14:05,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-13,2013-03-13 16:14:06,2013-03-13 16:17:04,LS016,Ignore,Ignore,9,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 16:17:07,2013-03-13 16:19:01,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-13,2013-03-13 16:19:07,2013-03-13 16:19:20,LS013,Ignore,Ignore,8,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 16:19:20,2013-03-13 16:50:38,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-13,2013-03-13 16:50:40,2013-03-13 16:50:45,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-13,2013-03-13 16:50:52,2013-03-13 16:51:39,M004,LivingRoom,Hall,ON,Control4-Motion,Leave_Home
2013-03-13,2013-03-13 16:54:55,2013-03-13 17:14:54,LS012,Ignore,Ignore,6,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 17:15:19,2013-03-13 17:15:46,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-13,2013-03-13 17:15:59,2013-03-13 17:16:09,LS016,Ignore,Ignore,7,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 17:16:10,2013-03-13 17:36:09,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-13,2013-03-13 17:36:10,2013-03-13 17:36:29,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-13,2013-03-13 17:36:31,2013-03-13 17:40:30,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-13,2013-03-13 17:40:39,2013-03-13 17:41:03,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-13,2013-03-13 17:41:03,2013-03-13 17:54:45,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Dinner
2013-03-13,2013-03-13 17:54:46,2013-03-13 17:54:54,LS013,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 17:55:00,2013-03-13 18:11:55,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Eat_Dinner
2013-03-13,2013-03-13 18:12:07,2013-03-13 18:12:13,MA016,LivingRoom,LivingRoom,ON,Control4-MotionArea,Other_Activity
2013-03-13,2013-03-13 18:12:14,2013-03-13 18:16:20,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dinner_Dishes
2013-03-13,2013-03-13 18:16:21,2013-03-13 18:16:28,LS013,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 18:16:33,2013-03-13 19:03:33,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-13,2013-03-13 19:03:36,2013-03-13 19:04:01,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-13,2013-03-13 19:04:01,2013-03-13 19:04:39,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Evening_Meds
2013-03-13,2013-03-13 19:04:41,2013-03-13 19:04:41,LS002,Ignore,Ignore,32,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 19:04:41,2013-03-13 19:07:27,M002,Kitchen,Kitchen,ON,Control4-Motion,Wash_Dinner_Dishes
2013-03-13,2013-03-13 19:07:27,2013-03-13 19:07:47,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-13,2013-03-13 19:07:47,2013-03-13 19:42:54,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-13,2013-03-13 19:42:56,2013-03-13 19:43:20,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-13,2013-03-13 19:43:22,2013-03-13 19:49:52,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dinner_Dishes
2013-03-13,2013-03-13 19:49:53,2013-03-13 19:50:05,LS002,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 19:50:09,2013-03-13 19:56:17,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-13,2013-03-13 19:56:28,2013-03-13 19:56:41,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-13,2013-03-13 19:56:44,2013-03-13 20:01:54,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Groom
2013-03-13,2013-03-13 20:01:59,2013-03-13 20:06:04,LS003,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-13,2013-03-13 20:07:24,2013-03-14 05:24:39,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
2013-03-20,2013-03-20 01:40:54,2013-03-20 01:41:28,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-20,2013-03-20 01:41:31,2013-03-20 01:44:14,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-20,2013-03-20 01:44:17,2013-03-20 01:44:50,LS006,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-20,2013-03-20 01:44:50,2013-03-20 01:46:37,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-20,2013-03-20 01:46:37,2013-03-20 01:47:31,LS013,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-20,2013-03-20 01:47:32,2013-03-20 07:50:20,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
2013-03-20,2013-03-20 07:50:22,2013-03-20 07:50:57,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-20,2013-03-20 07:50:57,2013-03-20 08:08:43,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Bathe
2013-03-20,2013-03-20 08:08:46,2013-03-20 08:09:07,LS004,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-20,2013-03-20 08:09:07,2013-03-20 08:11:22,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-20,2013-03-20 08:11:33,2013-03-20 08:11:33,LS014,Ignore,Ignore,5,Control4-LightSensor,Other_Activity
2013-03-20,2013-03-20 08:11:33,2013-03-20 08:29:39,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-20,2013-03-20 08:29:49,2013-03-20 08:29:55,LS016,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-20,2013-03-20 08:29:55,2013-03-20 08:32:17,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Breakfast
2013-03-20,2013-03-20 08:32:18,2013-03-20 08:32:34,LS013,Ignore,Ignore,7,Control4-LightSensor,Other_Activity
2013-03-20,2013-03-20 08:32:35,2013-03-20 08:33:41,M001,Kitchen,Kitchen,ON,Control4-Motion,Cook_Breakfast
2013-03-20,2013-03-20 08:33:45,2013-03-20 08:34:04,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-20,2013-03-20 08:34:05,2013-03-20 08:34:35,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Breakfast
2013-03-20,2013-03-20 08:34:35,2013-03-20 08:35:59,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-20,2013-03-20 08:35:59,2013-03-20 08:37:57,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-20,2013-03-20 08:37:58,2013-03-20 08:38:49,LS006,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-20,2013-03-20 08:38:49,2013-03-20 08:43:57,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Breakfast
2013-03-20,2013-03-20 08:43:58,2013-03-20 08:44:16,LS013,Ignore,Ignore,7,Control4-LightSensor,Other_Activity
2013-03-20,2013-03-20 08:44:16,2013-03-20 08:57:30,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Eat_Breakfast
2013-03-20,2013-03-20 08:57:34,2013-03-20 08:57:39,LS016,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-20,2013-03-20 08:57:39,2013-03-20 08:59:21,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Breakfast_Dishes
2013-03-20,2013-03-20 08:59:22,2013-03-20 09:00:03,LS002,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-20,2013-03-20 09:00:07,2013-03-20 09:04:11,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
