Date,StartDateTime,EndDateTime,Sensor,Translate01,Translate02,Message,SensorType,Activity
2013-03-04,2013-03-04 17:01:01,2013-03-04 17:10:04,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Dinner
2013-03-04,2013-03-04 17:10:04,2013-03-04 17:10:04,LS013,Ignore,Ignore,7,Control4-LightSensor,Other_Activity
2013-03-04,2013-03-04 17:10:04,2013-03-04 17:10:04,MA011,Kitchen,Kitchen,OFF,Control4-MotionArea,Cook_Dinner
2013-03-04,2013-03-04 17:10:07,2013-03-04 17:10:21,MA013,DiningRoom,DiningRoom,OFF,Control4-MotionArea,Other_Activity
2013-03-04,2013-03-04 17:10:21,2013-03-04 17:13:25,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-04,2013-03-04 17:13:30,2013-03-04 17:13:36,LS004,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-04,2013-03-04 17:13:42,2013-03-04 17:17:28,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-04,2013-03-04 17:17:34,2013-03-04 17:17:38,LS004,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-04,2013-03-04 17:17:41,2013-03-04 17:19:16,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-04,2013-03-04 17:19:20,2013-03-04 17:19:33,LS004,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-04,2013-03-04 17:19:33,2013-03-04 17:31:11,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Dinner
2013-03-04,2013-03-04 17:31:11,2013-03-04 17:31:25,LS013,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-04,2013-03-04 17:31:25,2013-03-04 17:48:18,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Eat_Dinner
2013-03-04,2013-03-04 17:48:36,2013-03-04 17:48:39,LS013,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-04,2013-03-04 17:48:39,2013-03-04 17:50:40,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dinner_Dishes
2013-03-04,2013-03-04 17:50:42,2013-03-04 17:50:51,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-04,2013-03-04 17:50:58,2013-03-04 18:36:35,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-04,2013-03-04 18:36:46,2013-03-04 18:36:47,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-04,2013-03-04 18:36:48,2013-03-04 18:46:17,M001,Kitchen,Kitchen,ON,Control4-Motion,Wash_Dinner_Dishes
2013-03-04,2013-03-04 18:46:23,2013-03-04 18:46:23,LS014,Ignore,Ignore,10,Control4-LightSensor,Other_Activity
2013-03-04,2013-03-04 18:46:37,2013-03-04 18:47:35,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Evening_Meds
2013-03-04,2013-03-04 18:47:37,2013-03-04 18:48:17,LS002,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-04,2013-03-04 18:48:18,2013-03-04 19:18:24,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-04,2013-03-04 19:18:25,2013-03-04 19:18:25,LS015,Ignore,Ignore,14,Control4-LightSensor,Other_Activity
2013-03-04,2013-03-04 19:18:25,2013-03-04 19:20:06,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-04,2013-03-04 19:20:19,2013-03-04 19:20:29,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-04,2013-03-04 19:20:29,2013-03-04 19:25:52,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Groom
2013-03-04,2013-03-04 19:25:53,2013-03-04 19:26:23,LS006,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-04,2013-03-04 19:26:23,2013-03-04 19:27:56,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-04,2013-03-04 19:27:56,2013-03-04 19:29:15,LS001,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-04,2013-03-04 19:29:28,2013-03-05 04:25:32,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
2013-03-11,2013-03-11 06:03:05,2013-03-11 06:05:52,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-11,2013-03-11 06:05:58,2013-03-11 06:22:18,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Bathe
2013-03-11,2013-03-11 06:22:20,2013-03-11 06:22:39,T103,Ignore,BathroomTemp,24,Control4-Temperature,Other_Activity
2013-03-11,2013-03-11 06:22:39,2013-03-11 06:28:03,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-11,2013-03-11 06:28:29,2013-03-11 06:38:08,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-11,2013-03-11 06:38:25,2013-03-11 06:40:32,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-11,2013-03-11 06:40:35,2013-03-11 06:42:29,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Groom
2013-03-11,2013-03-11 06:42:31,2013-03-11 06:42:58,LS003,Ignore,Ignore,8,Control4-LightSensor,Other_Activity
2013-03-11,2013-03-11 06:42:59,2013-03-11 06:46:46,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Breakfast
2013-03-11,2013-03-11 06:46:47,2013-03-11 06:47:23,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-11,2013-03-11 06:47:23,2013-03-11 06:49:53,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Breakfast
2013-03-11,2013-03-11 06:49:53,2013-03-11 06:50:35,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-11,2013-03-11 06:50:35,2013-03-11 06:51:11,M001,Kitchen,Kitchen,ON,Control4-Motion,Morning_Meds
2013-03-11,2013-03-11 06:51:11,2013-03-11 06:51:34,LS013,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-11,2013-03-11 06:51:34,2013-03-11 07:03:30,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Eat_Breakfast
2013-03-11,2013-03-11 07:03:31,2013-03-11 07:03:36,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-11,2013-03-11 07:03:43,2013-03-11 07:04:40,M004,LivingRoom,Hall,ON,Control4-Motion,Leave_Home
2013-03-11,2013-03-11 07:08:54,2013-03-11 12:13:27,LS006,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-11,2013-03-11 12:13:43,2013-03-11 12:13:53,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-11,2013-03-11 12:13:57,2013-03-11 12:15:45,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-11,2013-03-11 12:16:00,2013-03-11 12:16:41,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-11,2013-03-11 12:16:54,2013-03-11 12:17:10,M004,LivingRoom,Hall,ON,Control4-Motion,Leave_Home
2013-03-11,2013-03-11 12:19:36,2013-03-11 16:05:54,LS014,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-11,2013-03-11 16:06:10,2013-03-11 16:07:40,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-11,2013-03-11 16:07:48,2013-03-11 16:08:32,LS013,Ignore,Ignore,9,Control4-LightSensor,Other_Activity
2013-03-11,2013-03-11 16:08:36,2013-03-11 16:56:58,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-11,2013-03-11 16:57:14,2013-03-11 16:57:18,LS013,Ignore,Ignore,7,Control4-LightSensor,Other_Activity
2013-03-11,2013-03-11 16:57:21,2013-03-11 17:00:53,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-11,2013-03-11 17:00:55,2013-03-11 17:01:18,LS013,Ignore,Ignore,9,Control4-LightSensor,Other_Activity
2013-03-11,2013-03-11 17:01:19,2013-03-11 17:47:01,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-11,2013-03-11 17:47:15,2013-03-11 17:47:21,LS013,Ignore,Ignore,5,Control4-LightSensor,Other_Activity
2013-03-11,2013-03-11 17:47:21,2013-03-11 18:05:34,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Dinner
2013-03-11,2013-03-11 18:05:35,2013-03-11 18:05:35,LS001,Ignore,Ignore,24,Control4-LightSensor,Other_Activity
2013-03-11,2013-03-11 18:05:35,2013-03-11 18:05:35,M001,Kitchen,Kitchen,ON,Control4-Motion,Cook_Dinner
2013-03-11,2013-03-11 18:05:39,2013-03-11 18:05:39,LS013,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-11,2013-03-11 18:05:39,2013-03-11 18:05:39,MA011,Kitchen,Kitchen,OFF,Control4-MotionArea,Cook_Dinner
2013-03-11,2013-03-11 18:05:39,2013-03-11 18:05:39,LS001,Ignore,Ignore,27,Control4-LightSensor,Other_Activity
2013-03-11,2013-03-11 18:05:39,2013-03-11 18:05:39,M001,Kitchen,Kitchen,OFF,Control4-Motion,Cook_Dinner
2013-03-11,2013-03-11 18:05:40,2013-03-11 18:05:53,LS013,Ignore,Ignore,5,Control4-LightSensor,Other_Activity
2013-03-11,2013-03-11 18:05:55,2013-03-11 18:08:02,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-11,2013-03-11 18:08:03,2013-03-11 18:08:22,LS006,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-11,2013-03-11 18:08:22,2013-03-11 18:09:11,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Dinner
2013-03-11,2013-03-11 18:09:12,2013-03-11 18:09:20,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-11,2013-03-11 18:09:26,2013-03-11 18:25:41,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Eat_Dinner
2013-03-11,2013-03-11 18:25:51,2013-03-11 18:25:54,LS013,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-11,2013-03-11 18:25:55,2013-03-11 18:27:16,M001,Kitchen,Kitchen,ON,Control4-Motion,Evening_Meds
2013-03-11,2013-03-11 18:27:17,2013-03-11 18:27:18,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-11,2013-03-11 18:27:18,2013-03-11 18:27:18,M001,Kitchen,Kitchen,OFF,Control4-Motion,Evening_Meds
2013-03-11,2013-03-11 18:27:18,2013-03-11 18:27:18,LS011,Ignore,Ignore,33,Control4-LightSensor,Other_Activity
2013-03-11,2013-03-11 18:27:18,2013-03-11 18:27:18,MA011,Kitchen,Kitchen,OFF,Control4-MotionArea,Evening_Meds
2013-03-11,2013-03-11 18:27:19,2013-03-11 18:29:39,LS013,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-11,2013-03-11 18:29:39,2013-03-11 18:31:51,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dinner_Dishes
2013-03-11,2013-03-11 18:31:51,2013-03-11 18:32:12,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-11,2013-03-11 18:32:12,2013-03-11 18:32:15,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Phone
2013-03-11,2013-03-11 18:33:44,2013-03-11 18:33:45,T106,Ignore,KitchenTemp,25,Control4-Temperature,Other_Activity
2013-03-11,2013-03-11 18:38:40,2013-03-11 18:38:40,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Phone
2013-03-11,2013-03-11 18:38:41,2013-03-11 18:38:42,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-11,2013-03-11 18:38:44,2013-03-11 18:38:44,MA014,Bedroom,Bedroom,OFF,Control4-MotionArea,Phone
2013-03-11,2013-03-11 18:38:46,2013-03-11 18:39:13,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-11,2013-03-11 18:39:13,2013-03-11 18:39:13,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dinner_Dishes
2013-03-11,2013-03-11 18:39:13,2013-03-11 18:39:13,LS013,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-11,2013-03-11 18:39:13,2013-03-11 18:40:22,M001,Kitchen,Kitchen,ON,Control4-Motion,Wash_Dinner_Dishes
2013-03-11,2013-03-11 18:40:23,2013-03-11 18:40:32,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-11,2013-03-11 18:40:40,2013-03-11 23:00:37,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Watch_TV
2013-03-11,2013-03-11 23:05:53,2013-03-11 23:15:52,LS015,Ignore,Ignore,14,Control4-LightSensor,Other_Activity
2013-03-11,2013-03-11 23:15:52,2013-03-11 23:19:21,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Wash_Dishes
2013-03-11,2013-03-11 23:19:32,2013-03-11 23:21:04,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-11,2013-03-11 23:21:07,2013-03-11 23:29:09,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Personal_Hygiene
2013-03-11,2013-03-11 23:29:35,2013-03-11 23:32:47,LS006,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-11,2013-03-11 23:32:50,2013-03-12 06:55:03,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
2013-03-18,2013-03-18 04:14:35,2013-03-18 04:17:01,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-18,2013-03-18 04:17:01,2013-03-18 04:21:22,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Bed_Toilet_Transition
2013-03-18,2013-03-18 04:21:26,2013-03-18 04:23:06,LS006,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-18,2013-03-18 04:23:07,2013-03-18 05:41:28,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
2013-03-18,2013-03-18 05:43:31,2013-03-18 05:45:56,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-18,2013-03-18 05:45:56,2013-03-18 05:50:12,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-18,2013-03-18 05:50:15,2013-03-18 05:52:20,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-18,2013-03-18 05:52:20,2013-03-18 06:04:03,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Bathe
2013-03-18,2013-03-18 06:04:06,2013-03-18 06:04:17,LS004,Ignore,Ignore,20,Control4-LightSensor,Other_Activity
2013-03-18,2013-03-18 06:04:21,2013-03-18 06:16:25,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-18,2013-03-18 06:16:30,2013-03-18 06:16:36,MA016,LivingRoom,LivingRoom,ON,Control4-MotionArea,Other_Activity
2013-03-18,2013-03-18 06:16:38,2013-03-18 06:18:09,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-18,2013-03-18 06:18:09,2013-03-18 06:18:23,LS013,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-18,2013-03-18 06:18:25,2013-03-18 06:20:51,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-18,2013-03-18 06:20:55,2013-03-18 06:28:19,M003,OutsideDoor,Entry,ON,Control4-Motion,Other_Activity
2013-03-18,2013-03-18 06:28:19,2013-03-18 06:28:52,M001,Kitchen,Kitchen,ON,Control4-Motion,Morning_Meds
2013-03-18,2013-03-18 06:28:52,2013-03-18 06:29:09,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-18,2013-03-18 06:29:09,2013-03-18 06:44:50,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Phone
2013-03-18,2013-03-18 06:44:54,2013-03-18 06:45:01,LS016,Ignore,Ignore,2,Control4-LightSensor,Other_Activity
2013-03-18,2013-03-18 06:45:02,2013-03-18 06:45:02,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-18,2013-03-18 06:45:02,2013-03-18 06:45:02,LS013,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-18,2013-03-18 06:45:03,2013-03-18 06:45:29,M001,Kitchen,Kitchen,ON,Control4-Motion,Drink
2013-03-18,2013-03-18 06:45:30,2013-03-18 06:46:33,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-18,2013-03-18 06:46:36,2013-03-18 06:49:33,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Dress
2013-03-18,2013-03-18 06:49:33,2013-03-18 06:49:33,LS014,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-18,2013-03-18 06:49:34,2013-03-18 06:52:14,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Phone
2013-03-18,2013-03-18 06:52:16,2013-03-18 06:52:46,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-18,2013-03-18 06:52:53,2013-03-18 06:55:43,M004,LivingRoom,Hall,ON,Control4-Motion,Leave_Home
2013-03-18,2013-03-18 06:56:22,2013-03-18 08:07:06,LS016,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-18,2013-03-18 08:09:15,2013-03-18 08:09:28,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-18,2013-03-18 08:09:37,2013-03-18 08:09:37,LS006,Ignore,Ignore,2,Control4-LightSensor,Other_Activity
2013-03-18,2013-03-18 08:09:37,2013-03-18 08:11:26,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-18,2013-03-18 08:11:31,2013-03-18 08:11:48,LS004,Ignore,Ignore,4,Control4-LightSensor,Other_Activity
2013-03-18,2013-03-18 08:11:50,2013-03-18 08:12:13,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-18,2013-03-18 08:12:14,2013-03-18 08:12:15,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-18,2013-03-18 08:12:22,2013-03-18 08:12:37,M004,LivingRoom,Hall,ON,Control4-Motion,Leave_Home
2013-03-18,2013-03-18 08:21:16,2013-03-18 12:18:47,LS006,Ignore,Ignore,0,Control4-LightSensor,Other_Activity
2013-03-18,2013-03-18 12:19:41,2013-03-18 12:20:08,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-18,2013-03-18 12:20:09,2013-03-18 12:20:42,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-18,2013-03-18 12:20:44,2013-03-18 12:24:53,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Personal_Hygiene
2013-03-18,2013-03-18 12:24:54,2013-03-18 12:26:15,LS006,Ignore,Ignore,3,Control4-LightSensor,Other_Activity
2013-03-18,2013-03-18 12:26:15,2013-03-18 12:27:01,M001,Kitchen,Kitchen,ON,Control4-Motion,Drink
2013-03-18,2013-03-18 12:27:02,2013-03-18 12:30:31,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-18,2013-03-18 12:30:31,2013-03-18 12:31:22,M004,LivingRoom,Hall,ON,Control4-Motion,Leave_Home
2013-03-18,2013-03-18 12:31:49,2013-03-18 15:41:33,LS012,Ignore,Ignore,33,Control4-LightSensor,Other_Activity
2013-03-18,2013-03-18 15:41:58,2013-03-18 15:42:56,D002,OutsideDoor,FrontDoor,OPEN,Control4-Door,Enter_Home
2013-03-18,2013-03-18 15:43:01,2013-03-18 15:43:06,MA013,DiningRoom,DiningRoom,ON,Control4-MotionArea,Other_Activity
2013-03-18,2013-03-18 15:43:06,2013-03-18 15:44:00,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Drink
2013-03-18,2013-03-18 15:44:01,2013-03-18 15:44:51,LS013,Ignore,Ignore,28,Control4-LightSensor,Other_Activity
2013-03-18,2013-03-18 15:44:51,2013-03-18 17:18:36,MA014,Bedroom,Bedroom,ON,Control4-MotionArea,Sleep
2013-03-18,2013-03-18 17:18:41,2013-03-18 17:19:58,LS015,Ignore,Ignore,7,Control4-LightSensor,Other_Activity
2013-03-18,2013-03-18 17:19:58,2013-03-18 17:22:07,MA006,Bathroom,Bathroom,ON,Control4-MotionArea,Toilet
2013-03-18,2013-03-18 17:22:15,2013-03-18 17:22:39,M004,LivingRoom,Hall,ON,Control4-Motion,Other_Activity
2013-03-18,2013-03-18 17:22:43,2013-03-18 17:38:48,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Dinner
2013-03-18,2013-03-18 17:38:49,2013-03-18 17:39:03,LS013,Ignore,Ignore,9,Control4-LightSensor,Other_Activity
2013-03-18,2013-03-18 17:39:03,2013-03-18 18:04:40,MA007,Bedroom,Bedroom,ON,Control4-MotionArea,Phone
2013-03-18,2013-03-18 18:04:41,2013-03-18 18:05:04,MA015,Bedroom,Bedroom,ON,Control4-MotionArea,Other_Activity
2013-03-18,2013-03-18 18:05:07,2013-03-18 18:07:05,MA011,Kitchen,Kitchen,ON,Control4-MotionArea,Cook_Dinner
